PROVINCIA,MUNICIPIO,INSTITUCION_EDUCATIVA,SEDE_EDUCATIVA,ZONA,PROYECTOS_CONECTIVIDAD_2024,OPERADOR,ESTADO,MEDIO_ENLACE,ANCHO_BANDA_SUBIDA_MB,ANCHO_BANDA_DESCARGA_MB,FINALIZACION_CONTRATO,LATITUD,LONGITUD
VALDERRAMA,CHITA,I.E. JOSE MARIA POTIER,SEDE PARROQUITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.189945606,-72.47061959
VALDERRAMA,CHITA,I.E. JOSE MARIA POTIER,SEDE QUICHOVA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.241437142,-72.49745991
VALDERRAMA,CHITA,I.E. JOSE MARIA POTIER,SEDE VICHACUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.169716,-72.480152
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC BUENAVISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.201842911,-72.46700281
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC CANOAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.148611,-72.480556
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA CALDERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.157222,-72.472222
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA FERREIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.2075,-72.5225
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.186389,-72.4725
VALDERRAMA,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC PALONEGRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.9475,-72.432778
VALDERRAMA,CHITA,I.E. EL MORAL,I.E. EL MORAL - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.0,18,12/01/2032 12:00:00 AM,5.954448251,-72.37046283
VALDERRAMA,CHITA,I.E. EL MORAL,SEDE  LA CHORRERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.151111,-72.481667
VALDERRAMA,CHITA,I.E. EL MORAL,SEDE EL PUERTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.07011355,-72.51632934
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC CAPITA Y VILLABONA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.039222728,-73.407548
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC GUAMOS Y LADERAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.996926,-73.400178
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC MOTAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.971872646,-73.43128008
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC PALMICHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.005388,-73.43391
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC SANTO DOMINGO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.970482,-73.45754
RICAURTE,CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC TUME CHICO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.012815,-73.467596
CENTRO,CHIVATÁ,I.E. AGROPECUARIO,ESC EL MORAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.532365715,-73.28473186
CENTRO,CHIVATÁ,I.E. AGROPECUARIO,ESC PONTEZUELAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.611095,-73.238564
CENTRO,CHIVATÁ,I.E. AGROPECUARIO,ESC RICAYA NORTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.566056503,-73.29008564
CENTRO,CHIVATÁ,I.E. AGROPECUARIO,ESC RICAYA SUR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.549269406,-73.29881827
ORIENTE,CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC EL PINO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,4.88428404,-73.38601522
ORIENTE,CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC EL SINAI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,4.857521052,-73.36064422
ORIENTE,CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,4.863689805,-73.36508786
ORIENTE,CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,4.900032503,-73.36244309
MÁRQUEZ,CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,COL EDUC BAS CEBADAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.0,18,12/01/2032 12:00:00 AM,5.382778,-73.308889
MÁRQUEZ,CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,ESC TAPIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.373352,-73.306397
MÁRQUEZ,CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,SEDE SAN VICENTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.410184,-73.270217
CENTRO,CÓMBITA,I.E. SAN FRANCISCO,ESC EL CARMEN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.696662134,-73.27634515
CENTRO,CÓMBITA,I.E. INTEGRADO,ESC EL ROBLE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.662445484,-73.34463568
CENTRO,CÓMBITA,I.E. INTEGRADO,ESC LA CONCEPCION,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.661038,-73.291591
CENTRO,CÓMBITA,I.E. INTEGRADO,ESC LA ESPERANZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.628122,-73.30398
CENTRO,CÓMBITA,I.E. SANTA BARBARA,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.69464,-73.34794
CENTRO,CÓMBITA,I.E. SAN FRANCISCO,ESC LAS MERCEDES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.69625751,-73.31010883
CENTRO,CÓMBITA,I.E. SANTA BARBARA,ESC PIEDRA BLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.730928,-73.35462
CENTRO,CÓMBITA,I.E. SAN FRANCISCO,ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.680529388,-73.2995211
CENTRO,CÓMBITA,I.E. SAN FRANCISCO,ESC SAN ISIDRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.64621756,-73.30732573
CENTRO,CÓMBITA,I.E. SAN FRANCISCO,ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.671392258,-73.28181791
CENTRO,CÓMBITA,I.E. INTEGRADO,ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.66358644,-73.3393601
CENTRO,CÓMBITA,I.E. SANTA BARBARA,ESC SANTA BARBARA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.71436,-73.33197
CENTRO,CÓMBITA,INSTITUCION EDUCATIVA JUAN XXIII,INSTITUCION EDUCATIVA JUAN XXIII,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,,
OCCIDENTE,COPER,I.E. JUANA CAPORAL,ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.525387588,-74.00649878
OCCIDENTE,COPER,I.E. JUANA CAPORAL,ESC SANTA ROSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.451933627,-74.0209897
TUNDAMA,CORRALES,I.E. TECNICA JUAN JOSE SAMANIEGO,ESC EL BUJIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.812517629,-72.83421905
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC ANTONIO NARIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.471685,-72.718905
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC CHIVASCOQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.523164147,-72.74381175
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.5582029,-72.79673632
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC LIMON DULCE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.516141048,-72.71202548
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC PEÑALISA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.496822204,-72.73248884
NORTE,COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC SAN LUIS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.5625277777778,-72.77025
GUTIÉRREZ,CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC BRISAS DEL ARAUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,7.005160163,-71.96956287
GUTIÉRREZ,CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC CAMPO ALICIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.931396872,-71.99664113
GUTIÉRREZ,CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL BOJABA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.965851467,-71.97960419
GUTIÉRREZ,CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL GUAMO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,7.008872122,-72.02452842
GUTIÉRREZ,CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL ROYOTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.99999174,-71.9925247
GUTIÉRREZ,CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA FATIMA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,6.97094564,-72.09034768
GUTIÉRREZ,CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA GUALANDAY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,7.027003615,-72.20084648
GUTIÉRREZ,CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA LA BARROSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.968801999,-72.12237185
GUTIÉRREZ,CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,4.0,18,12/01/2032 12:00:00 AM,6.91928714,-72.11495541
CENTRO,CUCAITA,I.E. SAN FELIPE,CENT EDUC ESCALONES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.541667,-73.426944
CENTRO,CUCAITA,I.E. SAN FELIPE,ESC LLUVIOSOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.524722,-73.433611
SUGAMUXI,CUÍTIVA,I.E. SANTO DOMINGO SAVIO,ESC DE LLANO DE ALARCON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.604043,-72.916229
SUGAMUXI,CUÍTIVA,I.E. SANTO DOMINGO SAVIO,ESC MACIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.57557,-72.961534
GUTIÉRREZ,EL COCUY,I.E. EL CARDON,ESC AGUA BLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.414722,-72.409444
GUTIÉRREZ,EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC CARRIZAL CENTRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.358333,-72.461944
GUTIÉRREZ,EL COCUY,I.E. EL CARDON,ESC EL JUNCAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.339781681,-72.41722681
GUTIÉRREZ,EL COCUY,I.E. EL CARDON,ESC EL MORTIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.376687122,-72.4186188
GUTIÉRREZ,EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC EL RANAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.3939977,-72.42018924
GUTIÉRREZ,EL COCUY,I.E. EL CARDON,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.390678352,-72.40709031
GUTIÉRREZ,EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC LLANO GRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.400278,-72.443333
GUTIÉRREZ,EL ESPINO,I.E. CASCAJAL,I.E. CASCAJAL - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,4.0,18,12/01/2032 12:00:00 AM,6.532104187,-72.48534299
GUTIÉRREZ,EL ESPINO,I.E. CASCAJAL,ESC SAN JOAQUIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.529722,-72.473333
SUGAMUXI,FIRAVITOBA,I.E. TECNICA DE FIRAVITOBA,ESC CARTAGENA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.713108,-72.948215
SUGAMUXI,FIRAVITOBA,I.E. TECNICA DE FIRAVITOBA,ESC LAS MONJAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.704809705,-72.97233619
SUGAMUXI,FIRAVITOBA,I.E. TECNICA AGROPECUARIA SAN ANTONIO,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.654851,-73.062221
SUGAMUXI,FIRAVITOBA,I.E. TECNICA AGROPECUARIA SAN ANTONIO,I.E. TECNICA AGROPECUARIA SAN ANTONIO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.655014,-73.065008
TUNDAMA,FLORESTA,I.E. HECTOR JULIO RANGEL QUINTERO,ESC CELY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.83931564,-72.93795298
TUNDAMA,FLORESTA,I.E. HECTOR JULIO RANGEL QUINTERO,ESC TOBASIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.859071,-72.942732
RICAURTE,GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE HATILLO Y SOCHA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.74022,-73.56939
RICAURTE,GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE IGUAS DE PARDOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.76078435,-73.56927433
RICAURTE,GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE LA CAJA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.77975016,-73.54272102
RICAURTE,GACHANTIVÁ,I.E. GUITOQUE,CE SAAVEDRAS DE RONCANCIOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.72394,-73.51989
RICAURTE,GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE TRES LLANOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.77944883,-73.51379631
RICAURTE,GACHANTIVÁ,I.E. GUITOQUE,I.E. GUITOQUE - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.713146,-73.540203
SUGAMUXI,GAMEZA,I.E. JUAN JOSE REYES PATRIA,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.788333,-72.777222
SUGAMUXI,GAMEZA,I.E. JUAN JOSE REYES PATRIA,GUANTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.820565682,-72.78653903
SUGAMUXI,GAMEZA,I.E. SAZA,ESC LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.795945991,-72.77919817
SUGAMUXI,GAMEZA,I.E. SAZA,ESC SIMON BOLIVAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.778889,-72.728889
